customer_id,acquisition_channel,total_orders,avg_order_value,total_spend,days_since_last_order,cart_abandonment_count,email_open_rate,first_purchase_date,churn_date,churned
5113,Social Media,8,118.15,945.2,111,1,26.5,2025-12-07,,0
5114,Social Media,7,19.94,139.58,42,1,40.8,2026-06-17,,0
5115,Organic,8,13.74,109.92,84,5,78.0,2025-10-28,,0
5116,Organic,12,30.13,361.56,23,3,72.4,2025-12-26,,0
5117,Paid Search,13,14.98,194.74,63,5,42.3,2026-06-01,,0
5118,Social Media,1,76.72,76.72,138,5,0.0,2025-12-30,,0
5119,Paid Search,9,59.67,537.03,37,1,27.7,2026-05-07,,0
5120,Social Media,18,22.26,400.68,29,0,100.0,2026-02-13,,0
5121,Organic,8,19.45,155.6,112,0,50.9,2026-01-21,,0
5122,Social Media,1,58.33,58.33,118,3,38.9,2025-11-07,2025-12-14,1
5123,Email,9,43.04,387.36,45,1,76.1,2026-04-26,,0
5124,Social Media,9,67.51,607.59,126,1,41.7,2026-03-20,2026-06-12,1
5125,Social Media,8,31.6,252.8,60,0,76.4,2026-03-23,,0
5126,Email,4,25.84,103.36,94,9,26.1,2025-10-21,,0
5127,Organic,22,63.98,1407.56,31,0,96.4,2025-10-28,,0
5128,Social Media,4,22.61,90.44,90,7,63.4,2026-06-13,,0
5129,Email,9,37.02,333.18,104,1,48.3,2026-07-24,,0
5130,Social Media,14,40.7,569.8,143,2,7.8,2025-09-14,2026-04-16,1
5131,Organic,9,37.63,338.67,25,3,23.4,2026-07-02,2026-07-05,1
5132,Email,13,10.0,130.0,14,2,43.9,2026-06-18,,0
5133,Organic,12,90.67,1088.04,46,2,66.3,2026-07-19,2026-08-13,1
5134,Paid Search,11,10.0,110.0,51,4,52.2,2026-07-04,2026-08-12,1
5135,Organic,15,10.0,150.0,0,2,29.7,2026-08-08,,0
5136,Paid Search,1,40.81,40.81,141,6,0.0,2026-01-23,2026-04-26,1
5137,Paid Search,3,129.36,388.08,107,4,32.7,2026-02-26,,0
5138,Paid Search,1,10.0,10.0,86,2,28.6,2026-07-29,,0
5139,Email,8,81.82,654.56,71,7,37.0,2026-01-05,,0
5140,Paid Search,2,41.74,83.48,97,7,34.6,2026-07-01,,0
5141,Paid Search,4,10.0,40.0,112,5,39.0,2026-02-16,2026-02-18,1
5142,Email,1,28.07,28.07,121,6,8.3,2025-12-08,2026-01-26,1
5143,Email,18,116.21,2091.78,70,2,70.3,2026-03-29,,0
5144,Organic,5,94.5,472.5,95,4,13.4,2026-05-11,,0
5145,Organic,7,202.07,1414.49,93,4,27.2,2025-10-08,,0
5146,Social Media,1,56.74,56.74,66,4,42.2,2025-11-12,,0
5147,Email,6,33.2,199.2,102,3,30.0,2025-10-27,,0
5148,Social Media,1,72.04,72.04,161,2,45.5,2026-07-06,,0
5149,Organic,1,25.89,25.89,113,3,18.7,2026-05-24,,0
5150,Social Media,13,45.15,586.95,141,4,18.7,2026-04-13,,0
5151,Social Media,10,25.66,256.6,107,2,42.3,2026-07-01,2026-07-03,1
5152,Social Media,7,75.1,525.7,140,4,75.0,2026-04-13,,0
5153,Email,25,47.92,1198.0,66,0,68.9,2026-06-02,,0
5154,Social Media,5,20.85,104.25,62,3,17.3,2026-03-09,,0
5155,Social Media,12,97.85,1174.2,115,2,45.8,2025-12-16,,0
5156,Social Media,1,112.75,112.75,119,4,24.5,2026-04-04,,0
5157,Social Media,8,42.6,340.8,73,3,19.4,2025-12-11,,0
5158,Paid Search,1,69.92,69.92,84,0,54.9,2026-04-12,,0
5159,Paid Search,9,115.6,1040.4,105,2,64.7,2026-03-04,,0
5160,Social Media,13,50.71,659.23,48,4,57.4,2026-05-04,,0
5161,Social Media,9,24.68,222.12,30,3,44.0,2026-08-01,2026-08-30,1
5162,Paid Search,14,35.45,496.3,84,1,53.8,2026-08-26,,0
5163,Organic,4,24.26,97.04,87,2,22.1,2026-06-26,,0
5164,Social Media,11,86.18,947.98,34,2,52.9,2026-01-18,,0
5165,Social Media,17,76.05,1292.85,31,0,64.6,2026-07-26,2026-08-10,1
5166,Paid Search,9,25.61,230.49,60,0,76.8,2026-03-12,,0
5167,Paid Search,9,39.71,357.39,85,1,44.8,2026-07-14,,0
5168,Organic,5,18.15,90.75,138,5,41.1,2026-04-17,,0
5169,Email,13,59.27,770.51,75,2,75.4,2026-05-25,,0
5170,Email,14,23.42,327.88,104,2,42.8,2026-06-15,,0
5171,Social Media,16,156.52,2504.32,15,0,91.5,2026-02-24,,0
5172,Paid Search,9,20.0,180.0,44,3,64.5,2025-10-10,,0
5173,Social Media,1,10.0,10.0,95,5,26.6,2026-01-05,,0
5174,Paid Search,15,13.15,197.25,21,1,100.0,2026-06-06,,0
5175,Email,10,56.75,567.5,100,2,39.9,2025-10-26,,0
5176,Organic,1,39.94,39.94,183,6,15.4,2025-09-29,,0
5177,Organic,11,14.12,155.32,35,4,59.2,2025-11-28,,0
5178,Social Media,13,31.12,404.56,67,5,42.2,2026-06-13,,0
5179,Organic,13,27.7,360.1,15,0,100.0,2026-07-01,,0
5180,Social Media,1,64.2,64.2,120,3,58.1,2025-09-11,2026-05-18,1
5181,Social Media,10,13.36,133.6,72,1,43.5,2025-10-11,,0
5182,Organic,1,37.17,37.17,141,3,40.2,2026-03-31,,0
5183,Paid Search,1,57.71,57.71,132,6,10.4,2026-03-18,2026-06-06,1
5184,Social Media,1,48.07,48.07,115,5,27.0,2026-02-18,2026-04-30,1
5185,Email,18,39.75,715.5,48,2,56.3,2025-10-11,,0
5186,Paid Search,7,47.72,334.04,58,5,28.6,2026-05-14,2026-07-02,1
5187,Organic,13,66.51,864.63,27,0,100.0,2025-12-27,2026-05-25,1
5188,Social Media,3,41.26,123.78,160,2,16.0,2025-09-23,2025-10-21,1
5189,Paid Search,10,102.77,1027.7,90,2,67.5,2026-05-14,,0
5190,Social Media,14,59.27,829.78,0,1,72.9,2026-05-20,,0
5191,Social Media,6,97.7,586.2,72,4,33.8,2026-07-13,,0
5192,Organic,14,27.6,386.4,25,0,63.0,2025-12-08,,0
5193,Social Media,5,10.0,50.0,124,2,28.3,2026-05-24,,0
5194,Paid Search,8,51.62,412.96,62,4,48.8,2026-08-24,,0
5195,Organic,8,47.33,378.64,62,2,91.4,2026-03-01,,0
5196,Social Media,11,14.53,159.83,34,2,33.0,2026-02-09,,0
5197,Email,4,15.48,61.92,119,3,0.0,2026-08-25,2026-08-27,1
5198,Social Media,1,49.56,49.56,46,2,6.4,2025-12-04,,0
5199,Organic,11,33.2,365.2,82,4,33.0,2026-02-09,2026-04-07,1
5200,Social Media,15,16.49,247.35,0,1,61.4,2026-03-13,,0
5201,Organic,8,48.64,389.12,160,2,35.2,2026-04-28,,0
5202,Paid Search,14,46.93,657.02,85,1,68.0,2026-01-09,,0
5203,Paid Search,19,10.0,190.0,21,0,83.0,2025-11-30,,0
5204,Organic,20,109.25,2185.0,18,0,69.7,2025-11-24,,0
5205,Paid Search,1,90.3,90.3,162,4,0.0,2026-04-12,,0
5206,Email,11,26.28,289.08,72,1,100.0,2026-03-02,,0
5207,Organic,1,129.31,129.31,117,1,25.2,2026-05-31,,0
5208,Email,14,36.67,513.38,124,2,47.0,2026-06-13,,0
5209,Social Media,22,25.29,556.38,18,0,93.5,2025-10-21,,0
5210,Paid Search,1,30.24,30.24,95,2,17.9,2026-04-09,,0
5211,Organic,1,129.57,129.57,140,4,13.7,2026-05-24,,0
5212,Organic,8,13.23,105.84,31,2,43.2,2025-12-08,,0
5213,Organic,21,43.67,917.07,70,0,96.0,2025-12-20,,0
5214,Social Media,2,41.5,83.0,97,2,42.9,2026-05-25,,0
5215,Email,2,73.21,146.42,91,2,54.6,2026-06-29,,0
5216,Email,18,45.43,817.74,65,0,34.7,2026-01-13,,0
5217,Organic,11,128.86,1417.46,35,2,81.8,2025-09-30,2026-03-30,1
5218,Organic,8,140.72,1125.76,137,4,45.6,2026-07-08,2026-07-13,1
5219,Organic,7,105.14,735.98,62,4,19.8,2026-06-05,,0
5220,Email,12,63.25,759.0,80,1,49.0,2025-09-26,,0
5221,Organic,1,86.4,86.4,136,9,0.0,2025-12-07,,0
5222,Organic,10,43.27,432.7,46,0,84.1,2026-01-23,,0
5223,Social Media,5,93.21,466.05,95,4,27.9,2026-05-01,2026-06-11,1
5224,Social Media,8,36.13,289.04,8,1,93.0,2026-03-14,,0
5225,Organic,10,15.44,154.4,37,1,49.2,2026-06-23,,0
5226,Social Media,13,16.68,216.84,49,0,77.1,2025-11-08,,0
5227,Organic,7,71.44,500.08,101,3,57.5,2026-03-01,,0
5228,Organic,4,122.01,488.04,104,1,50.8,2025-11-14,2025-11-26,1
5229,Organic,3,119.13,357.39,86,4,50.3,2025-10-15,,0
5230,Paid Search,3,10.0,30.0,124,2,32.3,2026-07-27,,0
5231,Email,9,79.95,719.55,51,3,45.1,2025-10-21,,0
5232,Paid Search,12,12.16,145.92,6,0,75.6,2026-05-11,,0
5233,Social Media,7,192.15,1345.05,47,2,58.6,2026-05-04,2026-07-22,1
5234,Paid Search,12,18.82,225.84,47,1,42.0,2026-03-17,,0
5235,Social Media,12,10.0,120.0,70,0,53.8,2026-05-15,,0
5236,Email,10,74.38,743.8,68,1,90.2,2026-04-29,,0
5237,Paid Search,1,24.17,24.17,83,3,30.5,2025-12-21,2026-06-19,1
5238,Email,8,24.48,195.84,124,4,31.2,2026-05-08,,0
5239,Social Media,2,20.26,40.52,111,3,35.9,2026-01-22,,0
5240,Social Media,11,33.82,372.02,119,2,56.2,2026-04-25,,0
5241,Organic,4,77.52,310.08,100,5,36.4,2026-05-05,2026-07-11,1
5242,Social Media,10,36.55,365.5,36,1,78.6,2026-07-11,,0
5243,Paid Search,9,29.25,263.25,124,5,26.0,2025-10-20,2025-12-22,1
5244,Email,14,10.0,140.0,0,0,55.0,2026-07-19,,0
5245,Email,15,58.1,871.5,69,1,56.9,2026-02-10,,0
5246,Paid Search,7,39.13,273.91,137,6,12.5,2026-05-28,,0
5247,Email,7,56.66,396.62,131,5,34.9,2025-09-05,,0
5248,Email,9,66.78,601.02,28,2,76.9,2026-08-06,,0
5249,Social Media,9,119.83,1078.47,83,3,49.1,2026-03-29,,0
5250,Organic,4,171.84,687.36,146,5,33.8,2026-02-26,,0
5251,Organic,20,13.21,264.2,61,0,78.3,2025-09-05,,0
5252,Organic,14,49.2,688.8,33,2,81.4,2026-07-07,,0
5253,Organic,13,21.38,277.94,48,1,82.5,2025-10-31,,0
5254,Email,7,76.92,538.44,51,2,17.1,2026-08-07,,0
5255,Organic,12,75.34,904.08,117,3,49.8,2026-05-18,2026-06-11,1
5256,Social Media,1,57.04,57.04,164,3,20.0,2025-10-30,2025-12-21,1
5257,Social Media,9,65.21,586.89,118,4,46.3,2026-04-16,,0
5258,Social Media,1,49.0,49.0,80,1,71.9,2026-01-29,2026-04-12,1
5259,Organic,4,34.01,136.04,94,0,46.4,2026-04-11,,0
5260,Social Media,4,49.79,199.16,37,0,60.1,2025-10-08,,0
5261,Social Media,9,142.16,1279.44,104,3,46.9,2026-07-29,,0
5262,Social Media,5,51.17,255.85,136,0,28.3,2025-09-07,2026-01-19,1
5263,Organic,7,41.56,290.92,144,1,4.9,2026-06-07,,0
5264,Social Media,9,20.46,184.14,31,0,70.1,2026-01-27,,0
5265,Organic,12,10.0,120.0,44,2,100.0,2026-05-28,,0
5266,Social Media,7,47.34,331.38,79,8,41.0,2025-11-14,2026-06-16,1
5267,Paid Search,17,69.42,1180.14,43,1,76.5,2025-12-17,,0
5268,Organic,21,19.71,413.91,51,0,100.0,2026-07-04,,0
5269,Email,11,108.3,1191.3,70,1,78.5,2026-06-03,2026-07-13,1
5270,Organic,10,55.94,559.4,105,2,51.9,2025-12-20,,0
5271,Email,17,89.02,1513.34,56,2,85.3,2026-03-01,,0
5272,Email,12,58.79,705.48,7,3,57.8,2026-02-12,,0
5273,Paid Search,7,39.4,275.8,120,2,46.4,2026-04-20,,0
5274,Paid Search,11,33.41,367.51,68,1,55.5,2025-12-28,2026-05-08,1
5275,Organic,2,62.5,125.0,118,4,4.1,2025-09-26,,0
5276,Email,9,42.04,378.36,99,3,29.9,2026-07-24,,0
5277,Social Media,5,21.12,105.6,111,3,60.3,2025-12-21,,0
5278,Organic,10,36.15,361.5,117,5,36.9,2025-09-24,2025-10-02,1
5279,Paid Search,8,136.13,1089.04,124,7,16.4,2026-06-12,,0
5280,Organic,13,42.45,551.85,103,0,64.9,2026-04-01,,0
5281,Social Media,8,59.48,475.84,25,2,62.1,2026-02-06,,0
5282,Paid Search,21,118.36,2485.56,3,0,77.5,2025-11-21,,0
5283,Organic,7,40.71,284.97,48,0,67.2,2025-12-24,,0
5284,Email,8,37.97,303.76,77,0,75.1,2025-09-04,,0
5285,Organic,4,84.58,338.32,114,2,51.6,2026-02-09,,0
5286,Paid Search,21,71.7,1505.7,0,3,97.7,2025-10-17,,0
5287,Social Media,2,54.55,109.1,177,6,16.9,2026-02-23,2026-03-11,1
5288,Email,12,57.13,685.56,39,0,79.2,2026-05-10,,0
5289,Paid Search,6,32.18,193.08,29,2,30.2,2025-12-28,,0
5290,Email,1,10.0,10.0,149,3,39.8,2026-04-07,,0
5291,Paid Search,12,60.73,728.76,70,5,25.9,2026-01-03,,0
5292,Email,13,10.0,130.0,118,4,52.7,2026-01-07,,0
5293,Organic,9,13.79,124.11,155,2,15.9,2026-08-05,,0
5294,Social Media,10,41.09,410.9,84,2,49.3,2026-02-16,,0
5295,Organic,1,36.01,36.01,125,4,21.5,2026-08-27,,0
5296,Email,7,75.82,530.74,114,0,64.5,2026-04-04,,0
5297,Email,14,79.09,1107.26,78,1,91.3,2026-01-04,2026-04-13,1
5298,Paid Search,1,167.45,167.45,143,3,0.0,2026-01-05,2026-05-12,1
5299,Paid Search,8,13.97,111.76,142,3,56.2,2026-07-25,,0
5300,Social Media,6,59.81,358.86,68,2,42.5,2025-10-04,,0
5301,Organic,5,62.02,310.1,162,0,18.2,2025-12-05,,0
5302,Social Media,13,46.7,607.1,37,3,51.5,2026-05-11,,0
5303,Social Media,16,47.36,757.76,0,0,79.6,2026-03-20,,0
5304,Paid Search,12,69.19,830.28,23,2,61.3,2026-07-16,,0
5305,Organic,11,112.84,1241.24,65,1,79.2,2026-04-21,,0
5306,Email,1,53.91,53.91,130,4,24.7,2025-12-28,2026-03-13,1
5307,Organic,10,127.96,1279.6,33,1,59.3,2025-10-13,,0
5308,Social Media,1,46.77,46.77,84,1,70.3,2026-01-28,,0
5309,Organic,5,13.61,68.05,38,2,44.5,2026-05-20,,0
5310,Organic,14,61.46,860.44,38,0,76.7,2025-10-05,,0
5311,Organic,19,18.83,357.77,103,3,53.0,2026-02-14,,0
5312,Paid Search,4,18.0,72.0,47,4,38.1,2025-12-03,2026-07-04,1
5313,Social Media,4,32.58,130.32,59,2,23.1,2025-12-16,,0
5314,Paid Search,10,43.88,438.8,117,1,38.7,2026-04-09,,0
5315,Social Media,18,111.91,2014.38,84,1,44.1,2026-08-24,2026-08-31,1
5316,Social Media,7,29.84,208.88,108,5,30.0,2026-01-12,,0
5317,Organic,16,27.28,436.48,78,1,82.1,2025-10-10,,0
5318,Organic,9,42.2,379.8,70,0,68.5,2025-10-21,,0
5319,Social Media,8,48.28,386.24,58,1,81.5,2025-10-22,,0
5320,Social Media,5,44.57,222.85,94,7,25.0,2026-04-27,2026-05-08,1
5321,Social Media,1,10.9,10.9,124,3,23.0,2025-10-05,,0
5322,Organic,16,102.03,1632.48,66,1,70.4,2026-08-26,,0
5323,Email,9,13.79,124.11,58,0,90.3,2026-05-08,,0
5324,Organic,14,44.62,624.68,66,1,65.3,2026-01-15,,0
5325,Social Media,17,21.59,367.03,41,2,100.0,2026-05-10,,0
5326,Organic,12,89.8,1077.6,36,0,87.9,2026-08-22,,0
5327,Social Media,1,63.49,63.49,105,3,30.2,2026-06-29,2026-07-11,1
5328,Paid Search,6,36.79,220.74,43,2,75.1,2025-09-23,,0
5329,Social Media,11,28.44,312.84,88,7,37.6,2026-03-28,,0
5330,Organic,10,110.58,1105.8,35,3,48.9,2026-07-01,2026-08-01,1
5331,Social Media,10,25.1,251.0,128,1,44.5,2026-01-17,2026-06-07,1
5332,Organic,10,139.7,1397.0,53,2,72.2,2026-04-17,,0
5333,Social Media,12,10.0,120.0,46,1,53.6,2026-04-10,,0
5334,Organic,1,43.72,43.72,152,3,22.5,2025-09-20,2026-02-09,1
5335,Organic,10,85.52,855.2,45,1,34.4,2026-02-14,2026-05-22,1
5336,Social Media,12,68.25,819.0,62,0,64.2,2026-08-02,,0
5337,Organic,11,26.21,288.31,126,4,57.6,2025-09-22,,0
5338,Organic,9,15.53,139.77,42,3,44.7,2026-08-30,,0
5339,Email,3,63.35,190.05,183,2,14.2,2025-12-24,,0
5340,Email,7,54.39,380.73,135,3,55.5,2026-07-25,,0
5341,Email,5,29.91,149.55,145,2,39.4,2026-05-24,2026-05-27,1
5342,Paid Search,12,64.75,777.0,77,1,79.7,2025-09-06,2026-07-13,1
5343,Paid Search,21,10.34,217.14,38,1,66.1,2026-07-01,,0
5344,Social Media,2,54.95,109.9,97,1,36.3,2025-09-11,2025-12-12,1
5345,Organic,13,10.0,130.0,81,5,47.3,2026-05-17,,0
5346,Social Media,1,70.74,70.74,108,1,5.3,2026-04-13,,0
5347,Organic,6,69.5,417.0,128,5,11.9,2025-09-23,2026-02-26,1
5348,Email,9,51.24,461.16,103,1,28.5,2025-12-03,2026-02-05,1
5349,Social Media,11,10.0,110.0,85,0,50.7,2026-05-16,,0
5350,Paid Search,6,97.37,584.22,77,4,41.5,2025-12-06,2026-01-12,1
5351,Paid Search,1,109.75,109.75,172,4,26.7,2026-03-10,2026-04-13,1
5352,Organic,4,52.29,209.16,51,3,21.6,2026-07-26,,0
5353,Paid Search,6,110.6,663.6,95,0,17.3,2026-05-31,,0
5354,Social Media,3,16.86,50.58,90,3,13.9,2026-06-07,2026-06-20,1
5355,Paid Search,8,41.71,333.68,131,3,53.7,2026-03-12,,0
5356,Paid Search,4,10.0,40.0,68,5,87.3,2025-10-11,,0
5357,Organic,7,16.06,112.42,54,4,58.7,2026-02-05,,0
5358,Social Media,1,20.15,20.15,141,7,24.8,2026-07-02,,0
5359,Paid Search,4,59.38,237.52,95,5,31.1,2026-01-22,2026-04-21,1
5360,Organic,12,27.48,329.76,0,4,83.2,2026-02-22,,0
5361,Email,4,16.51,66.04,128,1,52.4,2026-04-12,2026-05-21,1
5362,Paid Search,6,42.55,255.3,75,0,34.0,2026-06-03,,0
5363,Paid Search,7,21.7,151.9,73,0,67.6,2025-12-14,,0
5364,Email,1,42.68,42.68,100,2,45.2,2026-02-09,,0
5365,Paid Search,17,49.63,843.71,37,0,65.7,2026-03-28,,0
5366,Email,8,11.5,92.0,53,7,61.4,2026-06-21,,0
5367,Social Media,1,73.87,73.87,94,4,26.1,2026-07-18,2026-08-13,1
5368,Social Media,14,28.35,396.9,26,2,79.5,2026-06-14,2026-08-30,1
5369,Organic,12,16.04,192.48,117,4,60.7,2026-01-17,,0
5370,Organic,10,62.94,629.4,65,0,80.7,2026-08-14,2026-08-24,1
5371,Paid Search,19,10.03,190.57,15,2,68.1,2026-08-05,,0
5372,Organic,1,14.38,14.38,143,1,20.7,2025-09-04,,0
5373,Organic,9,55.16,496.44,114,6,39.1,2026-05-26,,0
5374,Social Media,20,76.87,1537.4,7,0,58.5,2026-07-21,,0
5375,Social Media,9,68.1,612.9,100,0,29.0,2025-09-13,2026-03-22,1
5376,Organic,4,26.63,106.52,91,1,33.2,2026-04-02,,0
5377,Social Media,3,29.44,88.32,103,3,36.2,2026-08-31,2026-08-31,1
5378,Email,16,24.48,391.68,72,0,78.9,2026-04-01,,0
5379,Social Media,3,66.26,198.78,81,8,43.0,2026-08-24,,0
5380,Social Media,17,10.0,170.0,91,1,66.4,2026-05-13,,0
5381,Social Media,9,117.8,1060.2,20,1,47.0,2025-09-20,,0
5382,Organic,12,49.46,593.52,75,1,50.6,2025-11-15,,0
5383,Paid Search,7,40.89,286.23,57,3,100.0,2026-04-01,,0
5384,Email,7,26.09,182.63,92,4,53.6,2026-04-30,,0
5385,Social Media,4,40.06,160.24,75,7,45.0,2026-01-30,,0
5386,Social Media,4,30.22,120.88,161,5,0.0,2026-01-15,,0
5387,Email,14,14.91,208.74,40,0,55.3,2025-11-27,,0
5388,Organic,15,69.0,1035.0,14,1,72.2,2026-02-14,,0
5389,Paid Search,14,47.02,658.28,0,0,82.1,2026-08-03,,0
5390,Social Media,7,69.68,487.76,65,3,63.4,2025-10-20,,0
5391,Organic,5,49.15,245.75,78,2,28.2,2026-05-01,2026-07-24,1
5392,Social Media,10,21.8,218.0,76,2,89.9,2025-11-05,,0
5393,Email,12,86.28,1035.36,119,2,13.9,2025-11-09,,0
5394,Social Media,6,21.46,128.76,149,3,18.9,2026-06-13,,0
5395,Organic,10,110.68,1106.8,104,4,60.4,2026-02-25,,0
5396,Social Media,7,20.01,140.07,104,2,19.8,2025-12-01,,0
5397,Organic,11,13.69,150.59,38,0,58.1,2026-04-23,,0
5398,Email,1,107.09,107.09,27,1,43.1,2025-11-15,,0
5399,Organic,10,21.63,216.3,26,1,66.1,2026-02-21,,0
5400,Email,16,44.13,706.08,100,2,68.1,2025-09-30,2026-04-09,1
5401,Paid Search,4,10.0,40.0,110,3,26.6,2025-10-08,2026-03-09,1
5402,Paid Search,6,34.73,208.38,42,2,71.6,2025-09-14,,0
5403,Paid Search,9,10.0,90.0,81,5,51.5,2026-06-12,,0
5404,Organic,15,104.96,1574.4,20,0,60.8,2025-12-06,,0
5405,Paid Search,4,29.36,117.44,125,4,32.9,2025-11-30,,0
5406,Email,7,10.0,70.0,18,3,78.1,2026-03-20,,0
5407,Email,12,38.94,467.28,57,7,30.2,2026-07-01,2026-07-18,1
5408,Organic,2,173.05,346.1,113,7,37.5,2026-05-17,,0
5409,Social Media,4,52.04,208.16,109,4,41.7,2026-02-25,2026-06-29,1
5410,Email,16,33.82,541.12,19,0,83.5,2025-10-20,,0
5411,Email,14,42.04,588.56,134,3,35.2,2025-10-01,,0
5412,Paid Search,7,70.53,493.71,80,2,56.5,2025-10-01,2025-10-25,1
5413,Organic,9,64.76,582.84,73,1,73.0,2025-09-20,,0
5414,Email,13,42.23,548.99,97,3,24.5,2026-07-27,2026-08-14,1
5415,Paid Search,9,70.7,636.3,47,0,58.5,2025-09-02,,0
5416,Paid Search,13,37.76,490.88,0,1,71.0,2026-02-10,2026-05-07,1
5417,Social Media,13,43.12,560.56,51,1,50.2,2026-07-26,,0
5418,Organic,8,39.26,314.08,76,2,96.1,2026-07-15,,0
5419,Email,17,23.34,396.78,31,1,86.1,2026-05-30,,0
5420,Organic,8,71.59,572.72,100,2,65.5,2026-06-01,,0
5421,Social Media,10,35.02,350.2,122,0,46.5,2026-07-22,,0
5422,Email,7,10.0,70.0,10,1,95.8,2026-04-14,,0
5423,Email,13,12.34,160.42,78,0,28.0,2026-02-13,2026-06-21,1
5424,Email,9,52.79,475.11,42,2,40.0,2026-05-10,,0
5425,Email,8,22.21,177.68,132,5,34.1,2025-12-31,2026-01-04,1
5426,Organic,11,71.88,790.68,73,0,87.0,2025-12-13,,0
5427,Email,14,40.4,565.6,63,3,28.9,2026-04-08,,0
5428,Email,3,80.47,241.41,168,6,0.0,2026-08-03,2026-08-15,1
5429,Paid Search,1,10.0,10.0,142,2,5.9,2026-05-10,,0
5430,Paid Search,10,38.85,388.5,89,2,42.6,2026-01-19,2026-08-07,1
5431,Organic,5,18.47,92.35,164,1,10.6,2026-04-10,,0
5432,Social Media,11,176.54,1941.94,57,0,50.2,2026-01-31,,0
5433,Social Media,1,33.62,33.62,103,2,0.0,2025-10-28,,0
5434,Paid Search,3,13.1,39.3,125,5,32.7,2025-11-17,,0
5435,Paid Search,14,52.86,740.04,84,0,46.0,2026-01-16,2026-06-15,1
5436,Social Media,1,14.64,14.64,87,1,14.7,2026-07-27,,0
5437,Organic,12,62.65,751.8,110,7,15.8,2025-12-02,,0
5438,Email,10,73.35,733.5,83,3,50.8,2026-05-02,,0
5439,Organic,10,31.46,314.6,13,2,83.1,2026-04-02,,0
5440,Organic,7,17.54,122.78,0,1,68.7,2025-12-20,2026-06-11,1
5441,Organic,11,56.78,624.58,63,0,72.2,2025-11-01,,0
5442,Email,13,68.38,888.94,97,4,18.5,2025-12-15,,0
5443,Email,10,44.93,449.3,12,0,66.1,2026-05-14,,0
5444,Organic,10,33.99,339.9,55,2,83.0,2026-03-20,,0
5445,Organic,1,11.23,11.23,165,1,17.1,2026-04-21,,0
5446,Paid Search,13,128.46,1669.98,72,3,59.1,2026-03-16,,0
5447,Organic,11,54.14,595.54,74,1,83.7,2025-11-28,,0
5448,Social Media,5,140.35,701.75,147,0,37.9,2025-09-13,,0
5449,Organic,18,54.57,982.26,84,1,100.0,2026-04-11,2026-07-07,1
5450,Paid Search,13,120.2,1562.6,96,2,81.7,2026-05-04,,0
5451,Paid Search,8,31.71,253.68,63,2,55.5,2025-10-13,,0
5452,Paid Search,11,34.39,378.29,6,1,91.2,2026-07-08,,0
5453,Paid Search,18,26.5,477.0,42,0,43.1,2026-04-11,,0
5454,Organic,4,10.23,40.92,133,2,24.2,2025-09-18,2025-11-03,1
5455,Organic,1,10.0,10.0,78,3,56.5,2025-10-14,,0
5456,Organic,4,26.61,106.44,43,1,100.0,2025-11-09,,0
5457,Organic,1,57.94,57.94,80,1,25.9,2025-10-11,,0
5458,Email,5,17.52,87.6,76,3,61.3,2026-06-06,,0
5459,Organic,2,14.64,29.28,73,0,64.8,2026-08-10,,0
5460,Paid Search,1,24.29,24.29,109,3,51.4,2025-10-23,,0
5461,Organic,5,36.5,182.5,102,2,34.3,2026-03-05,2026-06-25,1
5462,Social Media,5,22.23,111.15,75,2,76.4,2026-05-31,,0
5463,Email,15,50.0,750.0,74,2,38.3,2026-03-10,,0
5464,Social Media,9,26.02,234.18,91,2,37.5,2025-11-02,2026-07-06,1
5465,Social Media,14,29.74,416.36,56,4,74.5,2026-03-05,,0
5466,Email,6,24.12,144.72,105,2,9.7,2026-01-14,2026-04-18,1
5467,Paid Search,12,20.0,240.0,55,2,75.5,2026-02-25,,0
5468,Email,12,10.0,120.0,49,2,32.2,2026-03-08,,0
5469,Social Media,10,21.23,212.3,73,4,53.2,2025-09-18,2026-08-19,1
5470,Organic,8,21.4,171.2,99,3,50.2,2025-09-27,2025-11-16,1
5471,Paid Search,21,13.95,292.95,83,2,79.2,2026-03-30,,0
5472,Organic,8,67.93,543.44,132,9,32.8,2025-11-09,2026-02-25,1
5473,Organic,3,40.58,121.74,105,7,59.8,2025-12-11,2026-03-21,1
5474,Email,13,18.12,235.56,28,0,56.3,2026-07-15,,0
5475,Organic,7,10.0,70.0,76,2,64.3,2025-10-26,,0
5476,Social Media,13,57.44,746.72,73,1,29.4,2025-12-17,2026-07-25,1
5477,Email,11,103.58,1139.38,27,0,92.4,2025-10-23,,0
5478,Paid Search,2,25.29,50.58,82,1,43.4,2025-11-16,,0
5479,Paid Search,13,137.41,1786.33,80,1,71.3,2025-09-24,2026-05-19,1
5480,Social Media,11,36.22,398.42,69,7,12.9,2026-02-15,,0
5481,Email,18,35.17,633.06,6,0,83.4,2026-08-09,,0
5482,Organic,11,77.54,852.94,87,2,37.6,2026-05-23,,0
5483,Organic,10,55.87,558.7,54,4,40.4,2026-07-09,,0
5484,Social Media,3,16.67,50.01,128,5,26.0,2026-06-07,2026-06-30,1
5485,Email,10,28.02,280.2,62,2,61.3,2026-02-04,,0
5486,Organic,7,83.81,586.67,82,3,21.8,2025-09-10,2025-11-23,1
5487,Paid Search,20,62.01,1240.2,11,1,79.6,2025-11-26,,0
