user_id,subscription_tier,monthly_revenue,listening_hours,playlist_saves,concerts_attended,merchandise_spend,days_since_last_activity,signup_date,churn_date,churned
2161,Premium,18.99,31.4,34,2,108.8,40,2026-02-25,,0
2162,Student,9.99,41.8,28,0,224.73,46,2025-10-31,,0
2163,Free,0.0,15.6,16,2,155.7,43,2025-09-04,,0
2164,Premium,18.99,36.2,17,1,165.3,51,2025-09-13,,0
2165,Premium,18.99,53.4,24,0,214.98,27,2026-06-29,,0
2166,Free,0.0,34.8,47,2,202.96,13,2026-06-16,,0
2167,Free,0.0,32.0,19,2,211.02,27,2025-10-10,,0
2168,Free,0.0,17.8,12,1,199.35,48,2026-01-13,2026-06-02,1
2169,Premium,18.99,40.7,25,2,251.54,31,2026-02-14,2026-06-16,1
2170,Premium,18.99,40.8,16,1,115.01,38,2025-11-12,,0
2171,Student,9.99,53.1,30,0,313.92,10,2026-08-08,,0
2172,Student,9.99,29.9,17,2,88.19,52,2026-02-10,,0
2173,Premium,18.99,7.2,7,0,130.96,37,2026-02-04,,0
2174,Student,9.99,49.9,26,0,174.8,29,2025-09-24,,0
2175,Premium,18.99,32.8,33,1,227.37,24,2026-03-14,,0
2176,Free,0.0,0.0,1,0,215.34,83,2026-02-26,,0
2177,Free,0.0,35.6,21,3,142.97,23,2025-11-12,,0
2178,Student,9.99,40.9,24,4,381.67,34,2026-05-25,,0
2179,Free,0.0,45.0,38,4,287.49,9,2026-08-06,,0
2180,Premium,18.99,5.7,7,0,14.46,34,2026-03-12,,0
2181,Premium,18.99,32.3,25,2,84.2,58,2026-01-21,,0
2182,Free,0.0,0.0,5,2,266.26,35,2026-03-06,,0
2183,Student,9.99,4.4,15,0,86.82,59,2025-12-17,,0
2184,Premium,18.99,7.5,13,2,55.36,35,2026-05-31,2026-06-28,1
2185,Premium,18.99,56.0,29,0,205.66,3,2026-08-26,,0
2186,Student,9.99,24.3,14,0,173.49,34,2025-11-17,,0
2187,Free,0.0,45.1,25,2,252.96,4,2025-10-25,,0
2188,Student,9.99,9.4,0,1,73.84,44,2026-01-18,2026-02-21,1
2189,Student,9.99,34.1,21,4,324.43,23,2026-05-09,,0
2190,Premium,18.99,47.0,38,2,176.33,0,2026-04-18,,0
2191,Student,9.99,19.6,6,1,138.04,50,2026-03-09,,0
2192,Free,0.0,47.1,23,3,251.44,9,2026-03-31,,0
2193,Premium,18.99,19.7,10,0,84.82,12,2026-06-11,2026-07-10,1
2194,Student,9.99,30.0,24,2,275.41,17,2026-04-18,,0
2195,Free,0.0,31.6,26,1,113.58,25,2026-05-15,,0
2196,Student,9.99,35.2,22,4,7.57,17,2026-03-21,,0
2197,Premium,18.99,13.0,14,1,65.35,65,2026-04-16,,0
2198,Premium,18.99,8.0,24,0,101.64,49,2026-02-20,,0
2199,Free,0.0,35.4,33,0,44.37,25,2025-11-10,,0
2200,Premium,18.99,48.6,16,1,85.22,22,2026-05-03,,0
2201,Free,0.0,22.1,2,1,196.7,66,2026-08-10,2026-08-15,1
2202,Student,9.99,45.8,33,2,246.26,10,2025-11-06,,0
2203,Student,9.99,59.8,32,4,268.77,5,2026-06-25,,0
2204,Free,0.0,61.0,32,5,349.36,38,2025-09-27,,0
2205,Free,0.0,0.0,3,1,85.6,56,2026-02-20,,0
2206,Premium,18.99,39.9,45,1,375.82,17,2026-02-22,,0
2207,Free,0.0,5.1,21,2,19.49,33,2026-04-04,,0
2208,Premium,18.99,42.0,24,2,37.06,40,2025-12-15,,0
2209,Premium,18.99,66.3,30,1,286.45,19,2026-01-05,,0
2210,Student,9.99,7.1,10,2,110.51,22,2025-09-26,,0
2211,Free,0.0,0.0,2,1,121.1,56,2026-08-25,,0
2212,Free,0.0,27.2,10,0,38.03,40,2026-06-22,,0
2213,Free,0.0,67.4,47,4,324.86,8,2026-05-22,,0
2214,Student,9.99,12.0,22,1,193.36,35,2026-06-23,,0
2215,Premium,18.99,14.4,20,3,235.66,17,2025-09-19,,0
2216,Premium,18.99,52.9,30,1,127.48,41,2026-08-05,,0
2217,Free,0.0,35.4,17,1,197.8,28,2026-07-18,,0
2218,Free,0.0,26.6,2,1,56.1,51,2026-03-23,2026-04-17,1
2219,Free,0.0,24.1,25,1,110.36,44,2026-05-27,,0
2220,Premium,18.99,37.8,13,3,92.85,26,2026-05-03,2026-08-01,1
2221,Free,0.0,0.0,7,0,12.01,68,2026-01-23,,0
2222,Free,0.0,35.2,31,3,201.26,12,2026-02-08,,0
2223,Premium,18.99,18.0,14,1,50.23,65,2025-10-20,,0
2224,Student,9.99,33.1,43,1,225.79,21,2026-03-20,2026-07-26,1
2225,Free,0.0,34.1,29,1,94.62,39,2025-09-23,,0
2226,Premium,18.99,45.5,37,3,382.81,11,2026-06-23,,0
2227,Free,0.0,24.4,13,0,102.07,69,2026-06-22,,0
2228,Free,0.0,15.5,16,1,127.97,47,2026-04-11,,0
2229,Free,0.0,12.6,4,0,0.0,47,2026-07-20,,0
2230,Free,0.0,15.1,33,3,261.77,31,2026-08-21,,0
2231,Premium,18.99,30.2,9,1,155.36,23,2026-04-18,,0
2232,Student,9.99,40.1,26,2,184.47,35,2026-02-16,,0
2233,Premium,18.99,28.0,19,0,178.36,14,2026-05-22,2026-08-17,1
2234,Free,0.0,40.7,22,1,261.48,34,2026-05-25,,0
2235,Premium,18.99,40.9,29,3,12.7,33,2026-07-27,,0
2236,Premium,18.99,36.0,23,1,145.52,30,2026-07-21,,0
2237,Free,0.0,7.4,27,1,136.72,28,2025-10-13,,0
2238,Premium,18.99,25.1,14,1,82.36,45,2026-08-07,,0
2239,Premium,18.99,10.6,12,2,290.05,11,2025-12-18,,0
2240,Premium,18.99,35.7,22,2,151.84,28,2025-12-14,,0
2241,Free,0.0,16.6,25,1,192.86,51,2026-06-18,,0
2242,Premium,18.99,36.2,33,3,327.12,20,2026-06-02,,0
2243,Student,9.99,26.8,2,1,123.28,45,2026-04-19,,0
2244,Premium,18.99,44.0,21,2,146.08,21,2026-01-03,,0
2245,Premium,18.99,45.0,26,0,78.37,45,2026-08-18,2026-08-28,1
2246,Free,0.0,22.3,15,0,147.03,47,2025-11-07,,0
2247,Premium,18.99,20.6,4,2,198.31,73,2026-04-29,,0
2248,Premium,18.99,34.5,40,3,299.55,2,2026-03-02,,0
2249,Student,9.99,31.9,17,3,261.83,32,2025-10-03,,0
2250,Free,0.0,13.4,20,1,259.76,47,2026-07-14,,0
2251,Free,0.0,62.9,37,2,311.79,36,2025-09-20,,0
2252,Free,0.0,46.9,27,3,182.82,12,2026-01-19,,0
2253,Free,0.0,41.6,22,2,198.48,50,2026-03-29,,0
2254,Premium,18.99,21.3,9,1,191.03,43,2026-08-05,,0
2255,Free,0.0,37.0,18,1,109.48,59,2026-08-07,,0
2256,Premium,18.99,2.1,1,0,122.65,67,2025-11-06,2026-04-12,1
2257,Premium,18.99,25.6,4,0,81.82,60,2026-04-07,2026-05-13,1
2258,Premium,18.99,6.5,6,1,141.02,28,2025-11-27,,0
2259,Free,0.0,17.5,26,1,143.59,35,2025-10-31,,0
2260,Student,9.99,21.1,31,1,230.66,6,2026-04-07,,0
2261,Premium,18.99,28.7,15,1,118.88,49,2026-05-08,,0
2262,Student,9.99,15.2,8,0,0.0,42,2026-05-25,2026-07-26,1
2263,Free,0.0,19.0,2,0,19.48,57,2026-01-11,2026-03-31,1
2264,Premium,18.99,31.0,26,3,102.31,39,2025-12-16,,0
2265,Free,0.0,43.2,50,4,215.57,20,2026-04-26,,0
2266,Student,9.99,22.5,24,1,62.66,28,2026-02-05,,0
2267,Student,9.99,52.1,23,1,258.91,3,2026-02-15,,0
2268,Free,0.0,66.0,29,3,316.97,19,2026-07-10,,0
2269,Premium,18.99,32.5,0,2,162.17,60,2026-02-21,,0
2270,Free,0.0,32.3,27,1,56.0,25,2025-11-27,,0
2271,Premium,18.99,53.3,32,1,192.71,49,2025-09-14,,0
2272,Premium,18.99,39.2,24,2,114.55,21,2026-05-02,,0
2273,Free,0.0,23.7,8,0,127.9,14,2026-06-05,,0
2274,Free,0.0,36.0,17,1,231.87,8,2025-10-09,,0
2275,Free,0.0,9.7,16,0,166.66,57,2025-09-30,2025-11-19,1
2276,Premium,18.99,30.6,21,1,194.96,34,2025-11-02,,0
2277,Premium,18.99,21.1,26,0,249.54,50,2026-05-01,,0
2278,Free,0.0,28.3,13,2,108.6,35,2026-05-23,,0
2279,Student,9.99,24.6,20,1,79.61,49,2026-01-15,,0
2280,Free,0.0,39.2,19,3,185.65,41,2026-05-30,2026-06-29,1
2281,Student,9.99,30.9,37,1,299.59,13,2025-11-24,,0
2282,Student,9.99,63.2,15,1,184.25,14,2026-04-08,,0
2283,Free,0.0,28.3,21,2,246.81,14,2026-05-04,,0
2284,Premium,18.99,32.1,27,5,199.99,21,2025-11-11,,0
2285,Free,0.0,16.6,23,1,0.0,47,2026-04-24,,0
2286,Student,9.99,64.9,48,3,289.87,13,2026-07-15,,0
2287,Premium,18.99,6.0,1,0,0.0,80,2025-11-14,2025-12-06,1
2288,Premium,18.99,39.9,24,2,234.43,6,2026-05-08,,0
2289,Student,9.99,21.7,6,1,40.42,14,2026-01-04,2026-06-22,1
2290,Premium,18.99,0.0,15,1,17.91,66,2026-01-03,,0
2291,Free,0.0,36.4,13,0,95.0,29,2026-08-01,2026-08-06,1
2292,Premium,18.99,40.6,42,2,247.1,27,2026-08-19,,0
2293,Free,0.0,26.2,3,0,26.14,48,2025-11-05,,0
2294,Premium,18.99,30.4,32,1,56.99,32,2026-08-11,,0
2295,Free,0.0,0.0,17,1,111.86,32,2026-05-02,2026-07-08,1
2296,Premium,18.99,27.7,20,1,185.52,16,2025-11-26,,0
2297,Premium,18.99,44.9,28,0,256.38,31,2026-06-28,,0
2298,Student,9.99,4.9,11,0,0.0,60,2026-02-22,,0
2299,Student,9.99,28.2,21,2,183.57,37,2026-07-20,,0
2300,Student,9.99,24.5,30,2,350.63,23,2026-02-09,2026-04-15,1
2301,Free,0.0,14.3,9,0,7.47,75,2025-12-14,2026-03-10,1
2302,Premium,18.99,42.0,29,1,200.31,20,2026-06-02,,0
2303,Premium,18.99,52.5,32,3,120.94,0,2026-05-21,,0
2304,Student,9.99,42.4,24,2,183.87,17,2026-02-18,,0
2305,Free,0.0,37.6,23,1,211.56,37,2025-11-16,2026-03-05,1
2306,Premium,18.99,0.8,11,2,47.72,47,2026-02-14,2026-03-23,1
2307,Free,0.0,33.0,10,4,214.69,44,2025-12-18,,0
2308,Premium,18.99,9.4,24,1,203.38,19,2026-04-02,2026-05-02,1
2309,Free,0.0,22.3,25,3,97.49,34,2026-07-16,,0
2310,Free,0.0,48.3,25,5,328.85,31,2025-09-13,,0
2311,Free,0.0,54.0,18,1,64.35,35,2025-11-14,2026-01-18,1
2312,Free,0.0,20.7,24,1,140.06,22,2026-08-14,,0
2313,Premium,18.99,16.3,33,1,159.73,35,2026-05-23,,0
2314,Student,9.99,32.8,22,1,262.6,54,2026-04-02,,0
2315,Premium,18.99,54.4,32,1,113.34,32,2026-08-02,2026-08-19,1
2316,Premium,18.99,23.1,13,1,115.83,71,2025-10-23,2025-12-13,1
2317,Free,0.0,51.6,17,3,233.83,21,2026-06-29,,0
2318,Free,0.0,31.0,28,0,217.85,22,2026-06-17,,0
2319,Premium,18.99,27.5,17,1,245.85,25,2026-05-08,,0
2320,Premium,18.99,16.0,8,0,47.67,53,2025-09-24,2025-12-18,1
2321,Student,9.99,5.8,1,1,132.92,31,2026-06-10,2026-06-30,1
2322,Free,0.0,49.7,29,1,305.56,15,2026-03-29,,0
2323,Premium,18.99,35.2,42,4,381.42,5,2025-12-25,,0
2324,Free,0.0,44.5,30,1,213.24,31,2026-07-05,,0
2325,Premium,18.99,56.3,48,5,290.45,28,2026-07-30,,0
2326,Free,0.0,42.3,42,4,189.05,19,2026-07-29,,0
2327,Premium,18.99,0.0,0,0,0.0,31,2026-06-25,,0
2328,Student,9.99,21.6,13,1,137.76,22,2026-05-04,2026-07-28,1
2329,Premium,18.99,34.3,2,1,119.37,47,2025-09-22,,0
2330,Free,0.0,32.8,28,0,166.57,30,2025-09-30,,0
2331,Student,9.99,33.5,16,0,195.57,54,2026-02-05,2026-05-30,1
2332,Free,0.0,35.5,26,4,119.54,30,2025-09-23,,0
2333,Premium,18.99,41.6,26,5,196.8,32,2026-08-21,,0
2334,Free,0.0,5.3,15,0,234.88,45,2026-02-07,,0
2335,Free,0.0,31.9,10,2,224.23,47,2026-03-22,2026-06-20,1
2336,Premium,18.99,39.1,15,2,220.34,18,2026-07-19,2026-08-20,1
2337,Free,0.0,34.6,21,4,184.36,45,2026-02-11,,0
2338,Free,0.0,33.7,37,3,188.11,17,2026-03-18,,0
2339,Premium,18.99,11.0,9,0,0.0,36,2025-11-26,,0
2340,Premium,18.99,22.2,6,1,116.25,57,2026-04-01,,0
2341,Premium,18.99,15.9,0,1,0.0,66,2026-03-28,2026-04-29,1
2342,Free,0.0,40.9,36,2,195.91,14,2026-06-08,,0
2343,Student,9.99,64.7,25,4,228.07,35,2026-03-12,,0
2344,Premium,18.99,9.7,5,1,64.57,28,2026-08-04,,0
2345,Free,0.0,39.3,7,2,294.43,22,2026-02-06,,0
2346,Premium,18.99,0.0,0,1,179.36,56,2026-04-14,,0
2347,Free,0.0,18.1,1,0,130.13,52,2026-05-24,2026-07-01,1
2348,Premium,18.99,28.4,13,0,42.01,37,2026-04-18,,0
2349,Premium,18.99,38.7,21,2,353.5,21,2025-10-10,,0
2350,Student,9.99,24.6,26,4,227.45,21,2025-12-18,,0
2351,Student,9.99,0.0,10,0,23.19,45,2025-10-24,2026-06-10,1
2352,Free,0.0,14.4,29,1,105.18,49,2026-04-10,2026-04-23,1
2353,Free,0.0,18.4,0,1,132.54,47,2026-04-10,2026-06-06,1
2354,Premium,18.99,12.0,16,1,71.95,42,2026-08-27,2026-08-30,1
2355,Student,9.99,26.0,18,2,134.77,33,2025-12-26,,0
2356,Student,9.99,18.9,15,0,190.43,16,2026-08-24,,0
2357,Free,0.0,23.6,18,3,52.78,49,2025-09-11,2026-01-03,1
2358,Premium,18.99,0.0,9,0,4.54,85,2025-12-24,2026-04-30,1
2359,Free,0.0,12.3,9,0,0.0,68,2026-03-15,2026-04-12,1
2360,Free,0.0,42.5,41,2,298.31,19,2026-01-02,,0
2361,Premium,18.99,18.8,5,2,89.77,27,2025-09-03,,0
2362,Student,9.99,22.0,13,1,163.5,33,2026-07-04,,0
2363,Student,9.99,25.0,33,2,74.49,43,2025-12-02,,0
2364,Premium,18.99,8.3,21,0,27.95,18,2025-10-19,,0
2365,Free,0.0,54.4,33,0,135.19,15,2026-01-29,,0
2366,Premium,18.99,28.5,30,1,140.17,41,2026-01-02,,0
2367,Premium,18.99,0.0,1,1,122.01,31,2026-02-28,2026-05-17,1
2368,Premium,18.99,47.1,41,3,292.32,13,2026-07-06,,0
2369,Free,0.0,38.6,27,0,23.04,40,2025-09-07,,0
2370,Free,0.0,36.9,25,1,210.92,1,2026-05-19,,0
2371,Student,9.99,57.9,47,1,162.1,21,2026-04-13,,0
2372,Free,0.0,7.0,12,0,115.21,44,2025-09-10,,0
2373,Free,0.0,26.9,0,0,90.58,49,2026-08-11,2026-08-22,1
2374,Student,9.99,62.0,37,4,252.46,18,2026-04-05,,0
2375,Premium,18.99,28.7,11,3,68.91,47,2026-02-10,2026-03-21,1
2376,Free,0.0,17.6,29,1,277.24,34,2026-06-06,,0
2377,Premium,18.99,12.2,18,1,18.3,48,2025-12-30,2026-05-17,1
2378,Premium,18.99,49.3,21,2,159.82,12,2026-02-21,,0
2379,Premium,18.99,13.5,25,3,115.05,45,2026-05-28,,0
2380,Premium,18.99,54.2,36,3,204.77,9,2026-06-17,,0
2381,Premium,18.99,30.3,17,1,119.4,42,2026-05-19,,0
2382,Free,0.0,38.5,24,1,58.83,35,2025-11-16,2026-03-28,1
2383,Free,0.0,28.2,32,4,161.69,29,2026-02-22,,0
2384,Premium,18.99,25.5,19,2,90.72,54,2025-11-15,,0
2385,Premium,18.99,16.5,14,1,243.6,37,2025-12-12,,0
2386,Premium,18.99,12.9,7,0,211.62,51,2025-11-12,,0
2387,Premium,18.99,44.7,22,1,215.53,15,2025-10-23,,0
2388,Free,0.0,48.4,14,1,120.39,0,2026-01-18,,0
2389,Free,0.0,48.9,38,3,320.53,0,2026-04-22,,0
2390,Premium,18.99,27.6,11,3,115.68,34,2025-12-21,,0
2391,Free,0.0,17.7,4,0,40.76,35,2025-09-21,,0
2392,Student,9.99,38.3,20,1,198.73,0,2026-05-06,,0
2393,Premium,18.99,36.0,5,0,90.9,39,2026-03-07,,0
2394,Premium,18.99,20.1,17,1,81.61,40,2025-10-15,2026-02-23,1
2395,Free,0.0,33.9,23,1,93.87,37,2026-01-25,,0
2396,Premium,18.99,22.3,10,0,39.41,50,2026-07-10,,0
2397,Free,0.0,36.9,16,3,259.75,16,2026-04-26,,0
2398,Premium,18.99,8.3,12,0,122.03,53,2026-05-31,,0
2399,Free,0.0,35.7,34,3,240.51,25,2026-03-10,,0
2400,Premium,18.99,49.7,26,3,39.41,7,2025-09-03,2025-11-29,1
2401,Student,9.99,11.9,13,0,121.69,60,2025-10-29,,0
2402,Student,9.99,25.5,35,5,163.75,12,2025-09-15,,0
2403,Student,9.99,27.9,15,0,200.72,33,2025-12-04,,0
2404,Free,0.0,50.5,24,1,291.08,27,2026-02-27,,0
2405,Student,9.99,16.3,11,1,85.85,42,2026-01-03,2026-08-19,1
2406,Premium,18.99,27.4,25,2,76.7,22,2026-03-02,,0
2407,Premium,18.99,35.9,12,1,281.77,41,2026-08-17,2026-08-27,1
2408,Free,0.0,11.9,14,1,213.8,44,2026-07-20,,0
2409,Premium,18.99,17.8,18,3,191.15,31,2026-02-10,,0
2410,Premium,18.99,51.5,51,1,378.67,5,2026-01-03,,0
2411,Premium,18.99,41.7,14,1,145.24,48,2026-05-31,,0
2412,Student,9.99,22.9,12,0,181.24,32,2026-08-20,,0
2413,Free,0.0,32.7,18,3,172.5,34,2026-08-06,,0
2414,Premium,18.99,38.1,24,1,165.88,24,2026-05-09,,0
2415,Free,0.0,34.5,38,2,196.28,11,2025-10-21,,0
2416,Free,0.0,41.6,32,1,159.59,5,2026-04-01,,0
2417,Premium,18.99,43.3,35,6,199.1,12,2025-09-10,,0
2418,Free,0.0,29.5,23,3,102.75,41,2025-10-09,,0
2419,Premium,18.99,54.8,30,2,262.13,27,2025-10-22,,0
2420,Free,0.0,29.1,35,3,149.37,44,2025-09-12,2026-02-04,1
2421,Premium,18.99,32.6,22,2,0.0,23,2026-06-04,,0
2422,Premium,18.99,29.0,16,4,204.82,2,2025-09-10,,0
2423,Premium,18.99,41.7,29,0,167.51,29,2025-09-28,,0
2424,Premium,18.99,30.7,19,2,233.74,38,2025-11-13,,0
2425,Premium,18.99,22.7,14,0,75.86,47,2026-06-22,2026-07-16,1
2426,Free,0.0,38.2,29,3,294.72,18,2026-05-18,,0
2427,Premium,18.99,41.0,7,0,178.76,23,2026-01-05,,0
2428,Premium,18.99,9.5,5,0,0.0,85,2026-08-15,2026-08-19,1
2429,Student,9.99,0.8,3,0,6.06,62,2025-11-05,2025-11-13,1
2430,Student,9.99,29.1,17,2,81.69,46,2026-03-29,2026-07-23,1
2431,Free,0.0,13.0,7,0,59.34,65,2026-08-24,,0
2432,Student,9.99,35.4,31,1,157.38,48,2026-05-15,,0
2433,Premium,18.99,0.0,12,2,21.77,43,2026-04-09,2026-06-03,1
2434,Student,9.99,13.2,16,2,115.72,57,2026-01-04,,0
2435,Student,9.99,43.5,28,4,180.45,20,2026-01-24,,0
2436,Student,9.99,1.2,25,1,0.0,68,2026-04-18,2026-05-07,1
2437,Free,0.0,35.6,24,4,155.83,18,2026-01-17,2026-05-30,1
2438,Premium,18.99,32.3,18,1,15.64,39,2025-10-10,,0
2439,Free,0.0,34.8,31,3,287.83,40,2026-04-26,,0
2440,Free,0.0,28.4,34,5,278.65,22,2026-04-17,,0
2441,Free,0.0,39.3,30,5,339.02,23,2026-07-25,,0
2442,Premium,18.99,36.3,26,0,0.0,39,2026-04-16,,0
2443,Premium,18.99,35.4,24,3,299.45,10,2026-05-20,,0
2444,Free,0.0,37.4,38,2,292.26,33,2025-11-27,,0
2445,Free,0.0,0.0,3,0,15.23,69,2026-07-21,2026-07-31,1
2446,Student,9.99,37.9,7,0,102.6,51,2026-01-28,,0
2447,Free,0.0,38.3,26,3,127.8,23,2025-11-23,,0
2448,Premium,18.99,18.0,12,0,27.23,38,2026-05-30,,0
2449,Free,0.0,55.3,31,6,153.11,31,2026-08-07,,0
2450,Student,9.99,40.9,24,0,87.4,32,2025-12-28,,0
2451,Free,0.0,30.0,19,0,307.71,22,2026-01-29,,0
2452,Student,9.99,41.3,46,3,162.71,0,2026-02-07,,0
2453,Student,9.99,55.3,37,0,228.98,30,2025-10-14,,0
2454,Free,0.0,14.4,21,2,101.81,59,2026-07-25,,0
2455,Free,0.0,3.3,14,1,119.19,41,2026-06-20,,0
2456,Free,0.0,19.0,24,2,215.21,41,2026-03-14,2026-06-28,1
2457,Free,0.0,5.5,16,3,149.51,53,2026-02-07,,0
2458,Premium,18.99,21.4,18,0,137.73,34,2025-09-30,,0
2459,Free,0.0,13.0,23,2,173.31,42,2026-01-18,,0
2460,Free,0.0,2.0,7,1,44.46,63,2026-06-15,,0
2461,Free,0.0,20.3,9,2,238.4,39,2025-10-25,,0
2462,Premium,18.99,17.3,16,2,256.81,42,2026-04-02,,0
2463,Premium,18.99,42.7,14,1,45.52,64,2025-10-19,,0
2464,Premium,18.99,30.4,20,2,22.99,23,2026-05-23,,0
2465,Premium,18.99,45.8,34,2,277.46,24,2025-11-16,,0
2466,Premium,18.99,18.2,18,1,140.5,54,2026-02-17,,0
2467,Student,9.99,39.1,22,2,344.56,27,2026-02-10,,0
2468,Premium,18.99,38.2,20,1,222.49,45,2025-09-10,,0
2469,Premium,18.99,33.5,15,0,250.96,31,2026-07-06,,0
2470,Free,0.0,25.4,10,0,236.87,49,2026-05-10,2026-07-23,1
2471,Student,9.99,61.8,19,0,273.32,33,2026-06-26,2026-07-28,1
2472,Free,0.0,22.7,8,0,129.55,46,2025-11-01,,0
2473,Free,0.0,12.3,19,3,25.71,58,2025-10-25,,0
2474,Premium,18.99,42.9,28,4,195.57,33,2025-10-30,,0
2475,Free,0.0,27.1,16,2,196.16,24,2026-06-06,,0
2476,Premium,18.99,42.2,34,3,181.51,39,2026-05-29,,0
2477,Premium,18.99,42.7,44,4,279.67,0,2026-04-07,,0
2478,Student,9.99,11.5,9,6,222.45,43,2025-11-22,,0
2479,Free,0.0,41.9,34,2,139.3,20,2025-11-30,,0
2480,Premium,18.99,31.9,17,1,165.53,53,2025-09-05,,0
2481,Premium,18.99,58.6,35,3,289.92,2,2025-11-18,,0
2482,Free,0.0,33.3,19,0,63.98,50,2025-09-17,,0
2483,Free,0.0,31.8,19,0,65.05,44,2026-05-26,2026-07-02,1
2484,Premium,18.99,10.8,10,0,0.0,55,2026-01-22,2026-02-26,1
2485,Premium,18.99,33.7,27,2,227.68,47,2026-02-18,2026-06-11,1
2486,Free,0.0,20.3,6,1,56.38,47,2026-07-07,2026-07-24,1
2487,Free,0.0,62.4,21,2,202.95,0,2025-09-20,,0
2488,Premium,18.99,26.0,21,0,1.59,49,2026-07-19,,0
2489,Free,0.0,14.6,8,0,109.22,26,2025-10-23,2026-04-13,1
2490,Free,0.0,48.0,27,5,148.33,50,2026-05-26,,0
2491,Student,9.99,22.7,19,0,64.6,44,2026-06-12,,0
2492,Free,0.0,3.8,0,0,0.0,49,2026-01-24,2026-03-19,1
2493,Free,0.0,34.2,27,1,129.88,24,2026-03-14,2026-06-10,1
2494,Premium,18.99,14.8,12,0,111.85,32,2026-04-13,,0
2495,Premium,18.99,21.6,21,2,125.69,40,2025-10-06,,0
2496,Student,9.99,52.9,32,2,162.25,0,2025-12-19,,0
2497,Free,0.0,48.7,45,2,241.35,19,2026-01-21,,0
2498,Student,9.99,65.6,26,3,308.97,11,2025-11-17,,0
2499,Premium,18.99,37.5,18,0,151.06,30,2025-11-11,,0
2500,Premium,18.99,24.7,12,2,157.84,40,2026-06-27,,0
2501,Premium,18.99,19.8,13,0,39.56,63,2026-03-23,2026-06-30,1
2502,Premium,18.99,38.1,19,2,113.06,43,2025-10-05,,0
2503,Premium,18.99,59.1,27,3,165.51,9,2025-11-07,,0
2504,Premium,18.99,31.5,21,3,67.35,27,2026-08-09,,0
2505,Free,0.0,57.7,38,4,361.85,0,2026-06-03,,0
2506,Premium,18.99,28.0,11,1,177.57,38,2026-05-27,,0
2507,Premium,18.99,46.8,15,4,236.96,7,2026-02-25,,0
2508,Free,0.0,13.5,18,4,132.42,39,2025-11-07,2025-12-20,1
2509,Free,0.0,31.9,3,0,154.32,35,2026-03-08,,0
2510,Premium,18.99,26.1,21,4,58.25,48,2026-06-25,,0
2511,Student,9.99,29.1,22,3,58.4,51,2026-02-09,,0
2512,Premium,18.99,49.1,32,0,213.04,19,2026-06-12,,0
2513,Student,9.99,6.4,16,0,228.53,56,2025-12-27,,0
2514,Free,0.0,21.6,9,0,139.99,47,2025-09-09,2025-10-22,1
2515,Free,0.0,44.8,46,4,275.41,11,2026-01-13,,0
2516,Premium,18.99,57.4,28,2,328.36,5,2025-10-02,,0
2517,Free,0.0,32.1,0,1,192.9,52,2026-02-14,,0
2518,Premium,18.99,49.0,24,3,85.58,24,2025-11-08,,0
2519,Free,0.0,28.7,29,0,108.87,43,2025-09-22,,0
2520,Student,9.99,38.4,33,2,215.23,22,2026-06-29,,0
2521,Student,9.99,21.0,10,0,142.51,66,2026-01-01,,0
2522,Free,0.0,19.0,12,0,60.29,57,2026-05-30,,0
2523,Premium,18.99,19.5,24,1,118.52,42,2026-08-01,,0
2524,Premium,18.99,63.0,32,2,215.82,4,2026-06-07,,0
2525,Free,0.0,15.5,25,0,121.84,68,2026-07-10,,0
2526,Free,0.0,33.5,25,0,111.32,17,2026-06-23,,0
2527,Premium,18.99,44.2,24,2,97.12,22,2026-08-29,,0
2528,Premium,18.99,20.4,18,0,0.0,45,2025-09-11,,0
2529,Student,9.99,37.9,28,0,172.29,15,2026-03-24,,0
2530,Premium,18.99,5.7,6,0,92.41,44,2026-07-02,2026-08-05,1
2531,Free,0.0,53.2,33,2,215.12,24,2026-04-28,,0
2532,Free,0.0,70.1,36,4,237.33,9,2025-12-02,,0
2533,Premium,18.99,48.1,28,2,268.69,25,2026-01-13,,0
2534,Premium,18.99,69.8,26,2,377.68,19,2026-08-13,,0
2535,Premium,18.99,26.6,14,1,67.5,37,2026-07-09,,0
2536,Free,0.0,21.8,13,0,98.83,75,2026-02-14,,0
2537,Student,9.99,41.1,25,0,157.22,26,2025-09-12,,0
2538,Premium,18.99,50.8,33,1,271.0,24,2026-08-06,,0
2539,Free,0.0,58.6,31,5,172.4,12,2025-10-21,,0
2540,Student,9.99,46.1,32,2,393.41,0,2026-08-09,,0
2541,Premium,18.99,45.0,23,1,268.12,13,2026-03-04,,0
2542,Free,0.0,61.1,28,2,148.5,9,2026-06-08,,0
2543,Free,0.0,7.7,22,1,0.0,71,2026-03-30,,0
2544,Free,0.0,13.4,17,2,111.96,34,2025-09-28,2026-04-03,1
2545,Premium,18.99,14.7,0,0,25.84,48,2026-06-14,2026-07-01,1
2546,Free,0.0,25.9,36,0,200.07,34,2026-01-10,,0
2547,Free,0.0,20.2,19,1,141.78,37,2026-05-02,,0
2548,Free,0.0,25.2,9,1,175.45,59,2026-01-06,2026-06-09,1
2549,Free,0.0,33.5,32,2,190.46,14,2026-08-11,,0
2550,Free,0.0,25.1,3,3,293.86,22,2026-05-15,,0
2551,Premium,18.99,23.9,18,1,191.99,42,2025-09-16,,0
