player_id,platform,monetization_tier,sessions_per_week,avg_session_minutes,levels_completed,in_game_purchases,guild_member,days_since_last_session,first_session_date,churn_date,churned
5947,Mobile,Free-to-Play,5.1,34.1,43,0.0,0,36,2026-02-20,2026-03-10,1
5948,PC,Free-to-Play,7.0,11.4,60,0.0,1,17,2026-04-25,,0
5949,Mobile,Free-to-Play,8.7,40.8,43,0.0,0,22,2025-11-04,,0
5950,Mobile,Free-to-Play,7.8,33.9,40,0.0,0,15,2025-12-06,,0
5951,Mobile,Free-to-Play,5.7,14.0,50,0.0,0,47,2026-02-21,,0
5952,PC,Free-to-Play,7.5,32.7,34,0.0,0,21,2026-02-18,,0
5953,Mobile,Free-to-Play,9.5,38.1,45,0.0,0,10,2025-11-26,,0
5954,Mobile,Free-to-Play,5.9,22.2,23,0.0,1,20,2025-11-24,,0
5955,Mobile,Free-to-Play,6.5,29.4,13,0.0,0,32,2025-12-15,2025-12-15,1
5956,Mobile,Occasional Spender,11.0,52.1,87,16.07,0,29,2026-07-21,,0
5957,Console,Free-to-Play,8.7,35.5,80,0.0,1,0,2026-06-09,,0
5958,Mobile,Free-to-Play,7.8,25.0,54,0.0,0,25,2026-04-06,,0
5959,Mobile,Free-to-Play,2.1,22.0,23,0.0,1,45,2026-02-03,2026-03-20,1
5960,Mobile,Free-to-Play,6.7,4.8,44,0.0,0,36,2026-04-09,,0
5961,Console,Free-to-Play,8.1,35.5,37,0.0,0,21,2025-11-02,,0
5962,PC,Free-to-Play,2.9,23.7,62,0.0,0,32,2026-04-25,,0
5963,Mobile,Free-to-Play,5.9,6.6,47,0.0,0,43,2026-02-14,,0
5964,Mobile,Occasional Spender,10.3,40.7,60,18.59,0,18,2025-12-20,,0
5965,PC,Free-to-Play,11.3,25.4,33,0.0,0,28,2026-04-16,,0
5966,Console,Free-to-Play,3.3,12.5,29,0.0,0,43,2026-02-09,,0
5967,Mobile,Occasional Spender,7.0,29.5,25,5.02,0,29,2025-12-09,2025-12-21,1
5968,Mobile,Free-to-Play,0.0,0.0,14,0.0,0,38,2026-04-13,2026-04-17,1
5969,Mobile,Free-to-Play,9.6,36.9,55,0.0,0,13,2025-09-11,,0
5970,Mobile,Free-to-Play,7.6,22.4,70,0.0,0,7,2026-02-17,,0
5971,PC,Free-to-Play,4.6,29.3,25,0.0,1,13,2025-11-17,,0
5972,Console,Occasional Spender,8.4,28.9,83,7.51,0,15,2025-12-17,,0
5973,Console,Free-to-Play,4.0,15.5,41,0.0,0,18,2025-11-07,2025-11-18,1
5974,PC,Free-to-Play,2.0,18.6,33,0.0,0,38,2025-12-28,,0
5975,Mobile,Occasional Spender,4.1,19.3,29,15.7,0,21,2026-02-16,,0
5976,Console,Free-to-Play,7.3,31.0,13,0.0,0,16,2025-11-27,,0
5977,Mobile,Free-to-Play,6.9,40.3,60,0.0,0,1,2026-03-14,,0
5978,Mobile,Free-to-Play,3.9,19.6,22,0.0,0,28,2025-10-25,,0
5979,PC,Free-to-Play,7.6,35.1,68,0.0,1,10,2026-03-01,,0
5980,Mobile,Free-to-Play,6.4,11.5,42,0.0,0,34,2025-12-05,,0
5981,Console,Free-to-Play,10.1,26.8,64,0.0,0,15,2026-06-17,,0
5982,Console,Free-to-Play,0.0,11.3,31,0.0,0,43,2026-06-27,2026-07-26,1
5983,PC,Occasional Spender,10.3,27.0,78,7.28,0,22,2026-02-06,,0
5984,PC,Free-to-Play,3.4,29.5,39,0.0,1,36,2025-10-26,,0
5985,Mobile,Occasional Spender,2.4,7.7,29,38.48,0,25,2025-12-07,,0
5986,Mobile,Free-to-Play,1.4,17.7,32,0.0,0,24,2026-05-02,,0
5987,PC,Whale,7.8,11.6,17,30.87,0,26,2025-10-23,,0
5988,PC,Free-to-Play,13.6,36.5,46,0.0,0,22,2025-12-31,,0
5989,Console,Occasional Spender,2.0,0.4,0,49.65,0,52,2026-02-09,,0
5990,Mobile,Occasional Spender,6.2,17.1,52,17.38,0,5,2025-09-04,,0
5991,Mobile,Free-to-Play,4.6,36.0,23,0.0,1,24,2025-11-20,,0
5992,Mobile,Free-to-Play,0.2,21.5,35,0.0,1,31,2026-05-16,,0
5993,PC,Occasional Spender,7.5,24.3,41,95.57,0,35,2026-08-08,2026-09-01,1
5994,PC,Occasional Spender,8.2,32.3,67,29.82,1,20,2026-05-25,,0
5995,Console,Free-to-Play,2.7,19.1,60,0.0,1,32,2026-06-28,,0
5996,Mobile,Occasional Spender,1.0,10.6,0,16.22,1,34,2026-06-26,,0
5997,Mobile,Free-to-Play,4.8,25.8,14,0.0,1,42,2026-02-22,2026-03-04,1
5998,Mobile,Free-to-Play,6.8,28.2,74,0.0,0,46,2025-09-06,,0
5999,Mobile,Free-to-Play,1.9,17.3,47,0.0,1,20,2026-01-07,,0
6000,Mobile,Occasional Spender,4.9,28.5,17,14.11,1,42,2026-03-29,,0
6001,PC,Free-to-Play,1.2,3.5,10,0.0,0,51,2026-06-02,2026-06-04,1
6002,Mobile,Free-to-Play,1.8,1.4,26,0.0,0,38,2025-11-18,2025-11-28,1
6003,Mobile,Free-to-Play,7.2,14.1,27,0.0,1,11,2026-02-12,,0
6004,PC,Free-to-Play,10.4,5.7,29,0.0,0,27,2026-08-14,,0
6005,Console,Free-to-Play,3.5,22.0,45,0.0,1,7,2026-03-14,,0
6006,Mobile,Free-to-Play,3.6,18.0,25,0.0,0,27,2026-06-27,2026-08-10,1
6007,Mobile,Occasional Spender,9.1,32.0,36,22.2,1,9,2026-03-03,,0
6008,PC,Free-to-Play,4.5,14.7,65,0.0,0,38,2026-08-08,,0
6009,PC,Free-to-Play,2.2,23.9,24,0.0,1,23,2026-06-15,,0
6010,Console,Free-to-Play,8.3,22.4,43,0.0,0,27,2025-11-07,,0
6011,Mobile,Free-to-Play,13.4,40.8,76,0.0,1,8,2026-07-01,,0
6012,PC,Free-to-Play,3.9,5.7,29,0.0,0,38,2026-07-24,2026-08-08,1
6013,Console,Free-to-Play,2.6,29.7,20,0.0,0,27,2026-06-12,,0
6014,Mobile,Free-to-Play,3.8,3.3,52,0.0,1,27,2025-09-29,,0
6015,Mobile,Free-to-Play,11.3,42.9,78,0.0,0,16,2025-09-19,,0
6016,Console,Free-to-Play,2.7,20.7,21,0.0,0,21,2026-01-01,2026-01-10,1
6017,Mobile,Occasional Spender,9.1,29.3,37,12.31,1,26,2025-11-20,,0
6018,PC,Free-to-Play,9.1,18.0,30,0.0,1,25,2025-10-04,,0
6019,Console,Free-to-Play,0.0,1.0,0,0.0,1,58,2026-05-16,2026-06-04,1
6020,Mobile,Free-to-Play,9.5,29.8,65,0.0,1,15,2026-04-04,2026-04-15,1
6021,PC,Free-to-Play,5.2,22.4,24,0.0,0,34,2026-08-21,,0
6022,Mobile,Free-to-Play,10.7,21.9,47,0.0,0,26,2026-02-21,2026-03-04,1
6023,Console,Free-to-Play,6.2,28.4,21,0.0,0,38,2025-09-28,2025-11-11,1
6024,Console,Free-to-Play,4.1,34.4,58,0.0,0,27,2026-08-21,,0
6025,Console,Free-to-Play,6.5,27.6,16,0.0,0,19,2025-12-15,,0
6026,Mobile,Free-to-Play,2.9,4.6,22,0.0,1,31,2026-03-14,2026-04-17,1
6027,PC,Free-to-Play,2.5,19.7,32,0.0,0,39,2025-09-13,,0
6028,Console,Whale,10.9,18.2,28,114.32,0,39,2026-01-28,,0
6029,PC,Free-to-Play,4.6,3.3,7,0.0,1,59,2026-04-06,2026-04-19,1
6030,PC,Free-to-Play,0.0,2.8,15,0.0,0,37,2026-07-26,2026-08-02,1
6031,Mobile,Free-to-Play,4.8,22.8,52,0.0,0,26,2026-02-08,,0
6032,Console,Free-to-Play,5.8,32.1,59,0.0,0,18,2025-09-07,,0
6033,Mobile,Free-to-Play,5.6,26.8,45,0.0,0,25,2026-08-27,,0
6034,Mobile,Free-to-Play,8.5,35.1,75,0.0,1,15,2026-08-30,,0
6035,Console,Free-to-Play,8.2,37.4,34,0.0,0,23,2025-10-11,,0
6036,Console,Free-to-Play,3.1,24.3,42,0.0,1,19,2026-05-26,,0
6037,Console,Free-to-Play,2.1,58.3,48,0.0,1,23,2026-01-22,,0
6038,Mobile,Free-to-Play,0.0,9.7,33,0.0,0,30,2026-01-19,2026-02-11,1
6039,Mobile,Free-to-Play,5.1,38.5,27,0.0,1,11,2026-03-09,,0
6040,Mobile,Occasional Spender,6.5,23.1,66,12.35,0,6,2026-03-03,,0
6041,Mobile,Free-to-Play,6.0,34.7,37,0.0,0,33,2025-12-23,,0
6042,Console,Whale,0.0,0.0,25,317.35,0,44,2026-06-05,,0
6043,PC,Occasional Spender,0.0,5.9,0,4.07,0,56,2026-06-27,2026-07-15,1
6044,Mobile,Free-to-Play,1.3,11.1,26,0.0,0,28,2025-09-05,,0
6045,Mobile,Free-to-Play,1.7,21.5,31,0.0,0,20,2026-08-28,,0
6046,Mobile,Occasional Spender,4.2,18.5,44,71.96,0,23,2026-06-24,,0
6047,Console,Free-to-Play,3.7,11.4,19,0.0,0,27,2025-12-08,,0
6048,PC,Free-to-Play,5.5,11.4,35,0.0,0,36,2026-02-05,2026-02-06,1
6049,Mobile,Free-to-Play,1.0,28.6,0,0.0,1,20,2026-05-06,,0
6050,Mobile,Free-to-Play,1.6,13.9,6,0.0,1,44,2026-07-20,,0
6051,Mobile,Occasional Spender,0.5,0.0,0,8.6,1,34,2026-04-20,,0
6052,Mobile,Occasional Spender,8.7,35.9,57,21.27,0,16,2026-08-11,,0
6053,Console,Occasional Spender,8.5,24.4,65,20.24,1,24,2026-02-10,,0
6054,PC,Occasional Spender,5.6,18.6,27,7.57,0,18,2026-03-06,,0
6055,Mobile,Free-to-Play,5.1,35.5,75,0.0,0,20,2025-09-30,2025-10-25,1
6056,PC,Free-to-Play,4.2,22.4,24,0.0,0,35,2025-11-11,,0
6057,Mobile,Whale,7.6,52.3,69,144.06,0,5,2026-03-13,,0
6058,Mobile,Whale,5.1,22.5,56,178.81,0,12,2026-02-19,,0
6059,PC,Occasional Spender,6.4,30.7,42,20.32,0,34,2025-12-23,,0
6060,Mobile,Occasional Spender,6.6,21.0,34,8.36,0,58,2026-05-16,,0
6061,Mobile,Free-to-Play,0.1,1.9,46,0.0,1,50,2026-01-24,,0
6062,Console,Free-to-Play,4.9,12.2,29,0.0,0,45,2026-08-25,,0
6063,Console,Occasional Spender,0.0,7.2,30,16.92,1,33,2025-09-23,,0
6064,Mobile,Free-to-Play,4.9,35.2,62,0.0,1,0,2025-09-22,,0
6065,PC,Free-to-Play,2.5,2.8,35,0.0,1,31,2025-10-11,,0
6066,Mobile,Free-to-Play,6.0,32.4,52,0.0,0,27,2026-06-15,,0
6067,PC,Free-to-Play,5.8,11.4,40,0.0,0,5,2025-11-17,,0
6068,Mobile,Free-to-Play,9.1,49.3,11,0.0,1,1,2026-02-03,,0
6069,PC,Free-to-Play,0.1,20.8,51,0.0,0,25,2025-09-07,,0
6070,Mobile,Free-to-Play,4.3,41.0,28,0.0,1,29,2026-08-26,,0
6071,Console,Free-to-Play,7.9,31.5,41,0.0,1,24,2026-04-08,,0
6072,Console,Free-to-Play,1.2,14.3,28,0.0,1,24,2026-07-27,,0
6073,Mobile,Free-to-Play,4.4,12.0,24,0.0,1,29,2025-09-20,,0
6074,PC,Free-to-Play,4.9,18.0,31,0.0,0,22,2026-06-30,,0
6075,Mobile,Free-to-Play,5.0,25.6,45,0.0,1,17,2026-08-17,,0
6076,PC,Free-to-Play,7.4,36.2,33,0.0,1,12,2026-07-22,,0
6077,Mobile,Free-to-Play,3.1,16.6,48,0.0,1,20,2025-09-13,,0
6078,Mobile,Free-to-Play,13.1,61.0,72,0.0,0,0,2026-02-19,,0
6079,PC,Occasional Spender,8.1,39.7,62,63.5,0,26,2026-07-23,,0
6080,Mobile,Free-to-Play,3.2,9.3,0,0.0,0,37,2026-04-09,2026-05-26,1
6081,PC,Free-to-Play,8.1,37.9,23,0.0,0,26,2026-03-29,2026-04-14,1
6082,PC,Free-to-Play,1.3,0.3,25,0.0,0,57,2025-11-12,,0
6083,Mobile,Free-to-Play,2.6,17.7,18,0.0,1,36,2026-06-12,,0
6084,Mobile,Occasional Spender,14.2,27.7,58,19.61,1,2,2026-07-20,,0
6085,PC,Whale,11.9,45.8,40,2.71,0,14,2025-12-01,2025-12-06,1
6086,PC,Free-to-Play,2.8,0.5,29,0.0,1,20,2026-03-27,,0
6087,Mobile,Whale,10.4,25.7,70,326.05,0,5,2026-07-17,2026-07-23,1
6088,Mobile,Free-to-Play,4.6,1.1,10,0.0,0,44,2026-03-28,2026-06-04,1
6089,PC,Free-to-Play,5.3,33.9,21,0.0,1,10,2026-03-29,2026-04-03,1
6090,PC,Free-to-Play,11.1,45.7,76,0.0,0,0,2026-06-08,,0
6091,Console,Free-to-Play,11.0,35.1,80,0.0,0,8,2026-06-19,,0
6092,Mobile,Free-to-Play,1.5,21.3,0,0.0,1,28,2026-07-27,,0
6093,PC,Free-to-Play,4.6,12.1,0,0.0,0,36,2025-10-29,,0
6094,PC,Free-to-Play,4.5,21.0,45,0.0,0,33,2026-08-28,2026-09-01,1
6095,Mobile,Free-to-Play,1.8,34.6,56,0.0,1,29,2026-02-27,,0
6096,Mobile,Free-to-Play,4.7,24.6,16,0.0,1,25,2026-08-25,,0
6097,Mobile,Free-to-Play,1.7,4.8,34,0.0,1,31,2025-11-11,,0
6098,Console,Free-to-Play,6.8,21.6,55,0.0,1,31,2026-04-08,,0
6099,Mobile,Free-to-Play,7.0,24.7,18,0.0,1,22,2025-09-07,,0
6100,PC,Free-to-Play,8.7,26.7,69,0.0,1,24,2026-08-12,,0
6101,PC,Free-to-Play,5.8,27.8,29,0.0,0,31,2026-05-02,,0
6102,Mobile,Occasional Spender,5.7,15.4,36,99.7,0,20,2026-04-09,2026-04-18,1
6103,Console,Free-to-Play,10.4,37.6,54,0.0,0,8,2026-08-06,,0
6104,PC,Free-to-Play,3.2,11.8,29,0.0,0,41,2026-03-25,,0
6105,Mobile,Whale,4.4,15.0,34,117.21,0,39,2026-03-17,,0
6106,PC,Free-to-Play,3.1,40.9,70,0.0,0,25,2026-03-22,,0
6107,PC,Free-to-Play,0.8,14.3,40,0.0,0,32,2026-02-18,,0
6108,Mobile,Free-to-Play,2.3,15.3,32,0.0,0,37,2026-06-23,,0
6109,PC,Free-to-Play,10.2,33.1,96,0.0,0,24,2026-06-05,,0
6110,PC,Free-to-Play,12.0,39.6,73,0.0,0,11,2026-03-02,,0
6111,Mobile,Free-to-Play,0.4,29.5,47,0.0,0,16,2026-01-08,,0
6112,Console,Free-to-Play,10.6,32.4,30,0.0,1,16,2026-04-10,,0
6113,PC,Occasional Spender,4.2,0.0,3,21.26,1,20,2026-03-18,,0
6114,PC,Free-to-Play,7.9,0.0,14,0.0,0,29,2025-09-04,,0
6115,Mobile,Free-to-Play,8.5,39.8,34,0.0,1,31,2026-01-08,,0
6116,Mobile,Occasional Spender,11.2,32.8,71,34.86,1,31,2026-08-15,,0
6117,Mobile,Free-to-Play,7.8,27.2,56,0.0,1,10,2026-04-22,2026-05-18,1
6118,PC,Occasional Spender,0.0,12.2,0,22.0,1,51,2026-08-12,,0
6119,PC,Free-to-Play,6.3,43.8,42,0.0,0,24,2025-10-16,,0
6120,PC,Free-to-Play,11.8,53.5,66,0.0,0,0,2025-11-04,,0
6121,Mobile,Occasional Spender,7.1,38.4,63,1.24,1,15,2026-03-14,2026-03-16,1
6122,PC,Free-to-Play,4.2,0.7,4,0.0,0,35,2026-05-26,2026-05-29,1
6123,Console,Occasional Spender,9.9,30.3,72,78.22,1,19,2025-12-12,,0
6124,PC,Free-to-Play,5.5,2.2,51,0.0,0,13,2026-06-25,,0
6125,PC,Occasional Spender,6.4,40.6,48,54.17,0,17,2025-11-23,,0
6126,Console,Free-to-Play,2.7,25.0,49,0.0,1,34,2025-10-16,,0
6127,Mobile,Free-to-Play,10.6,49.9,63,0.0,0,0,2026-06-27,,0
6128,PC,Free-to-Play,1.2,29.8,26,0.0,1,19,2026-02-18,,0
6129,Console,Whale,4.9,24.2,59,120.79,0,35,2026-07-06,2026-07-10,1
6130,PC,Free-to-Play,0.0,7.6,24,0.0,0,34,2026-01-19,2026-02-11,1
6131,Mobile,Free-to-Play,3.4,10.4,39,0.0,0,37,2025-12-28,,0
6132,Console,Occasional Spender,12.4,33.5,45,1.5,1,19,2026-08-29,,0
6133,Mobile,Free-to-Play,5.5,21.9,69,0.0,0,11,2025-09-21,,0
6134,Mobile,Free-to-Play,8.0,41.1,75,0.0,0,12,2026-05-28,,0
6135,Mobile,Free-to-Play,12.7,8.0,19,0.0,0,16,2026-03-15,,0
6136,Mobile,Free-to-Play,3.7,0.0,6,0.0,1,63,2026-05-29,,0
6137,Mobile,Free-to-Play,4.3,0.0,15,0.0,0,35,2025-10-05,,0
6138,Mobile,Free-to-Play,6.7,20.1,71,0.0,1,15,2025-11-27,,0
6139,Console,Free-to-Play,1.4,18.1,51,0.0,1,37,2025-09-04,,0
6140,Mobile,Free-to-Play,0.9,14.5,36,0.0,0,14,2026-04-13,,0
6141,PC,Free-to-Play,4.3,6.6,10,0.0,0,25,2026-02-07,,0
6142,Console,Free-to-Play,3.0,7.6,0,0.0,1,42,2026-02-02,2026-02-06,1
6143,Console,Occasional Spender,12.0,29.5,73,18.1,0,34,2026-06-09,,0
6144,Mobile,Free-to-Play,3.6,17.4,13,0.0,0,37,2025-09-25,,0
6145,Mobile,Free-to-Play,3.8,32.2,2,0.0,0,32,2025-10-20,,0
6146,PC,Free-to-Play,5.3,20.1,33,0.0,0,30,2025-09-06,2025-09-16,1
6147,Console,Free-to-Play,3.6,20.0,28,0.0,0,42,2026-03-18,,0
6148,PC,Occasional Spender,1.8,2.9,19,0.89,0,54,2026-07-16,,0
6149,Mobile,Free-to-Play,0.0,0.0,6,0.0,1,40,2026-07-05,,0
6150,PC,Occasional Spender,3.2,9.2,31,71.58,1,38,2026-02-10,2026-02-14,1
6151,PC,Free-to-Play,4.7,40.7,15,0.0,0,25,2025-11-06,,0
6152,PC,Occasional Spender,4.1,16.6,44,22.1,1,34,2025-12-19,,0
6153,Console,Occasional Spender,9.5,32.9,55,59.22,0,27,2025-12-07,,0
6154,PC,Free-to-Play,8.6,14.5,49,0.0,0,7,2025-11-19,,0
6155,PC,Whale,6.4,0.0,49,504.37,1,27,2025-10-28,2025-10-30,1
6156,PC,Occasional Spender,1.9,9.1,23,38.34,1,20,2025-09-30,,0
6157,PC,Free-to-Play,6.0,45.5,29,0.0,0,27,2026-04-21,,0
6158,PC,Free-to-Play,1.3,19.2,0,0.0,0,24,2025-12-09,2026-01-19,1
6159,Mobile,Free-to-Play,5.3,35.5,4,0.0,0,17,2026-05-22,,0
6160,PC,Free-to-Play,6.2,28.5,54,0.0,1,25,2025-12-23,,0
6161,PC,Free-to-Play,10.1,2.3,44,0.0,0,20,2026-08-11,,0
6162,Mobile,Free-to-Play,8.1,12.1,25,0.0,1,24,2026-08-12,,0
6163,Mobile,Free-to-Play,7.1,19.9,15,0.0,0,36,2026-06-20,2026-06-21,1
6164,PC,Free-to-Play,9.2,27.1,67,0.0,1,31,2026-02-14,,0
6165,PC,Free-to-Play,8.4,33.8,73,0.0,1,9,2025-10-03,,0
6166,Mobile,Free-to-Play,8.9,32.0,47,0.0,0,5,2026-01-25,2026-01-31,1
6167,Mobile,Free-to-Play,12.3,39.0,46,0.0,1,14,2026-02-08,,0
6168,Mobile,Occasional Spender,3.0,7.9,29,9.03,0,45,2025-12-20,,0
6169,Console,Free-to-Play,3.5,28.9,36,0.0,1,21,2025-10-12,,0
6170,Console,Occasional Spender,7.8,21.9,23,12.25,1,25,2026-01-31,,0
6171,PC,Occasional Spender,11.4,37.7,69,4.78,1,7,2025-12-05,,0
6172,Mobile,Occasional Spender,10.4,16.0,60,24.35,0,39,2026-04-04,,0
6173,PC,Free-to-Play,3.8,7.7,39,0.0,0,37,2025-09-02,,0
6174,PC,Occasional Spender,9.3,53.7,51,25.14,1,9,2026-03-07,,0
6175,Console,Occasional Spender,11.0,38.0,55,24.79,0,38,2025-10-10,,0
6176,Mobile,Occasional Spender,0.0,11.3,2,22.61,0,61,2025-09-12,2025-10-04,1
6177,Mobile,Free-to-Play,5.9,19.6,34,0.0,0,30,2025-10-13,,0
6178,PC,Free-to-Play,4.9,12.2,43,0.0,0,16,2026-05-03,2026-06-03,1
6179,Mobile,Free-to-Play,4.6,48.9,49,0.0,0,2,2026-04-17,,0
6180,PC,Free-to-Play,4.9,19.1,35,0.0,0,22,2025-11-18,,0
6181,PC,Free-to-Play,4.2,22.4,61,0.0,1,35,2025-09-27,,0
6182,Mobile,Occasional Spender,6.3,11.4,21,2.6,0,34,2026-01-22,,0
6183,Mobile,Free-to-Play,3.1,0.0,4,0.0,0,25,2025-11-21,2026-01-02,1
6184,PC,Free-to-Play,5.3,22.9,41,0.0,1,45,2026-03-23,,0
6185,Console,Occasional Spender,7.7,44.8,77,36.13,0,10,2025-10-23,,0
6186,Mobile,Free-to-Play,3.8,14.7,22,0.0,0,24,2026-04-02,2026-04-14,1
6187,Mobile,Free-to-Play,10.4,30.4,65,0.0,0,0,2026-01-17,,0
6188,PC,Occasional Spender,4.3,19.9,12,21.91,1,46,2026-02-16,,0
6189,Mobile,Occasional Spender,7.9,23.6,42,8.03,0,21,2025-10-30,,0
6190,PC,Free-to-Play,8.5,56.1,74,0.0,0,7,2025-11-13,,0
6191,PC,Free-to-Play,0.7,12.8,14,0.0,0,31,2025-10-29,,0
6192,Mobile,Free-to-Play,10.8,34.6,60,0.0,1,31,2026-07-18,,0
6193,PC,Free-to-Play,3.4,18.4,30,0.0,1,19,2026-06-03,,0
6194,PC,Occasional Spender,7.8,26.2,31,38.96,1,10,2025-10-03,,0
6195,Mobile,Occasional Spender,8.0,43.6,27,13.81,1,20,2026-07-15,,0
6196,PC,Free-to-Play,5.8,34.8,60,0.0,0,12,2025-11-22,,0
6197,Console,Free-to-Play,2.7,18.3,2,0.0,1,32,2026-01-12,,0
6198,PC,Free-to-Play,5.8,18.5,62,0.0,0,42,2026-04-26,,0
6199,Mobile,Free-to-Play,10.5,16.3,67,0.0,0,32,2026-08-18,,0
6200,PC,Free-to-Play,10.1,30.7,47,0.0,0,20,2026-08-28,,0
6201,Mobile,Free-to-Play,6.4,5.0,52,0.0,1,41,2025-10-10,2025-10-24,1
6202,PC,Occasional Spender,6.5,46.7,71,10.88,0,8,2026-07-24,,0
6203,PC,Free-to-Play,6.7,50.1,62,0.0,1,3,2025-12-03,,0
6204,Mobile,Free-to-Play,7.8,28.4,13,0.0,0,17,2026-07-10,,0
6205,Mobile,Free-to-Play,2.7,0.0,14,0.0,1,55,2026-04-09,,0
6206,Console,Occasional Spender,11.8,53.2,68,1.82,0,12,2026-07-25,,0
6207,Mobile,Whale,7.1,16.7,34,711.05,0,25,2026-01-11,,0
6208,Console,Free-to-Play,0.0,17.0,29,0.0,0,37,2026-07-25,,0
6209,PC,Free-to-Play,12.9,52.0,48,0.0,0,0,2026-01-15,,0
6210,PC,Occasional Spender,4.1,7.1,15,26.32,1,34,2025-09-15,,0
6211,Mobile,Free-to-Play,0.0,1.9,20,0.0,0,34,2025-12-04,,0
6212,Mobile,Free-to-Play,7.9,20.5,35,0.0,1,17,2026-01-03,,0
6213,Mobile,Free-to-Play,11.4,28.2,68,0.0,0,21,2025-10-05,,0
6214,PC,Occasional Spender,5.9,21.8,10,37.95,0,16,2025-11-05,,0
6215,Console,Free-to-Play,9.3,17.9,47,0.0,0,14,2025-12-07,2025-12-21,1
6216,Console,Free-to-Play,7.3,17.7,25,0.0,1,29,2026-02-07,,0
6217,Mobile,Free-to-Play,2.8,17.2,57,0.0,0,19,2026-04-11,,0
6218,Mobile,Free-to-Play,4.1,10.7,18,0.0,0,33,2026-01-17,,0
6219,Mobile,Free-to-Play,1.2,11.2,30,0.0,1,41,2026-07-24,,0
6220,Console,Occasional Spender,8.3,27.4,77,32.58,0,28,2025-10-14,2025-11-20,1
6221,Mobile,Occasional Spender,6.1,8.2,13,25.95,1,35,2025-10-12,,0
6222,Mobile,Free-to-Play,5.6,33.2,52,0.0,1,12,2026-05-28,,0
6223,PC,Free-to-Play,1.7,36.2,31,0.0,0,41,2025-11-28,,0
6224,PC,Occasional Spender,9.0,40.3,48,46.82,1,9,2025-12-21,,0
6225,Mobile,Occasional Spender,6.3,33.9,68,11.36,1,19,2025-10-24,,0
6226,PC,Free-to-Play,10.9,44.0,80,0.0,0,12,2025-10-07,,0
6227,Mobile,Free-to-Play,4.4,19.9,44,0.0,0,30,2025-12-03,2026-02-03,1
6228,Mobile,Free-to-Play,5.8,18.5,0,0.0,1,32,2025-09-24,,0
6229,Mobile,Free-to-Play,7.2,17.1,26,0.0,1,26,2026-05-05,,0
6230,Mobile,Free-to-Play,9.4,27.0,25,0.0,0,29,2026-03-22,,0
6231,Console,Free-to-Play,3.0,15.7,55,0.0,0,29,2026-07-08,,0
6232,PC,Free-to-Play,12.1,27.4,73,0.0,0,0,2025-10-23,,0
6233,PC,Occasional Spender,12.0,31.5,62,6.19,0,8,2026-05-22,,0
6234,Mobile,Occasional Spender,11.9,10.4,35,24.47,0,12,2026-03-01,,0
6235,PC,Occasional Spender,8.4,47.9,81,26.96,0,12,2026-07-03,,0
6236,Console,Free-to-Play,6.2,52.1,50,0.0,1,27,2026-05-29,,0
6237,Mobile,Free-to-Play,3.3,23.5,66,0.0,1,55,2025-12-28,,0
6238,Console,Free-to-Play,0.9,20.4,28,0.0,1,13,2026-06-01,,0
6239,PC,Free-to-Play,4.6,28.0,38,0.0,1,34,2026-02-24,,0
6240,PC,Free-to-Play,9.1,13.1,40,0.0,0,21,2026-03-20,,0
6241,Mobile,Free-to-Play,8.2,27.8,54,0.0,0,28,2026-01-19,,0
6242,PC,Whale,6.8,25.8,63,210.58,1,22,2026-05-29,,0
6243,PC,Occasional Spender,3.0,34.4,42,15.82,1,39,2026-03-08,2026-03-18,1
6244,Console,Free-to-Play,7.5,27.1,54,0.0,0,15,2026-08-21,,0
6245,Console,Occasional Spender,5.1,34.3,44,28.44,0,22,2026-02-23,,0
6246,Mobile,Free-to-Play,5.6,12.4,34,0.0,1,39,2026-07-24,,0
6247,Console,Free-to-Play,4.2,34.4,44,0.0,0,40,2025-12-09,2026-01-24,1
6248,Console,Free-to-Play,10.8,34.1,85,0.0,0,8,2025-10-26,,0
6249,PC,Free-to-Play,7.9,38.0,49,0.0,0,16,2026-04-07,2026-05-24,1
6250,Mobile,Free-to-Play,4.7,18.0,0,0.0,0,62,2025-10-13,,0
6251,Mobile,Free-to-Play,11.6,42.0,80,0.0,0,11,2026-04-10,,0
6252,Mobile,Free-to-Play,8.3,41.3,48,0.0,1,14,2025-10-17,,0
6253,Mobile,Whale,10.0,22.6,52,172.29,0,13,2026-02-23,,0
6254,Console,Free-to-Play,4.4,0.0,24,0.0,1,36,2026-02-10,,0
6255,Mobile,Free-to-Play,4.0,29.8,13,0.0,0,30,2026-04-04,2026-04-07,1
6256,PC,Free-to-Play,1.3,0.0,10,0.0,0,30,2025-09-24,,0
6257,PC,Free-to-Play,4.3,24.7,55,0.0,1,29,2025-12-17,,0
6258,PC,Free-to-Play,7.4,21.2,27,0.0,0,24,2026-03-02,,0
6259,Mobile,Free-to-Play,4.1,37.2,56,0.0,1,17,2025-11-14,,0
6260,PC,Occasional Spender,12.1,40.9,94,20.31,1,4,2026-03-16,,0
6261,PC,Free-to-Play,4.2,0.0,41,0.0,0,33,2025-10-16,,0
6262,PC,Free-to-Play,0.4,12.5,2,0.0,1,55,2026-03-11,2026-03-18,1
6263,Mobile,Free-to-Play,0.7,4.1,17,0.0,0,43,2025-11-09,,0
